900.000,16.885
902.000,17.195
904.000,17.099
906.000,17.247
908.000,17.241
910.000,16.899
912.000,16.957
914.000,16.932
916.000,16.945
918.000,17.197
920.000,17.117
922.000,17.337
924.000,17.320
926.000,17.236
928.000,17.224
930.000,17.065
932.000,17.217
934.000,17.131
936.000,17.149
938.000,17.188
940.000,17.311
942.000,17.371
944.000,17.439
946.000,17.258
948.000,17.355
950.000,17.356
952.000,17.563
954.000,17.575
956.000,17.513
958.000,17.590
960.000,17.347
962.000,17.336
964.000,17.432
966.000,17.392
968.000,17.510
970.000,17.351
972.000,17.402
974.000,17.756
976.000,17.744
978.000,17.427
980.000,17.636
982.000,17.785
984.000,17.792
986.000,17.546
988.000,17.820
990.000,17.881
992.000,17.853
994.000,17.636
996.000,17.540
998.000,17.745
1000.000,17.847
1002.000,17.664
1004.000,17.816
1006.000,17.874
1008.000,18.002
1010.000,17.994
1012.000,17.970
1014.000,17.966
1016.000,17.788
1018.000,18.011
1020.000,17.934
1022.000,17.800
1024.000,18.040
1026.000,18.131
1028.000,17.788
1030.000,17.945
1032.000,17.830
1034.000,17.942
1036.000,18.121
1038.000,18.157
1040.000,17.936
1042.000,18.141
1044.000,18.057
1046.000,17.920
1048.000,18.187
1050.000,18.036
1052.000,18.104
1054.000,17.954
1056.000,18.067
1058.000,17.989
1060.000,18.090
1062.000,18.150
1064.000,18.052
1066.000,18.247
1068.000,18.281
1070.000,18.255
1072.000,18.056
1074.000,18.099
1076.000,18.404
1078.000,18.250
1080.000,18.340
1082.000,18.327
1084.000,18.250
1086.000,18.503
1088.000,18.310
1090.000,18.487
1092.000,18.324
1094.000,18.468
1096.000,18.313
1098.000,18.271
1100.000,18.225
1102.000,18.411
1104.000,18.457
1106.000,18.406
1108.000,18.593
1110.000,18.535
1112.000,18.361
1114.000,18.356
1116.000,18.664
1118.000,18.587
1120.000,18.586
1122.000,18.384
1124.000,18.377
1126.000,18.347
1128.000,18.709
1130.000,18.649
1132.000,18.710
1134.000,18.427
1136.000,18.626
1138.000,18.444
1140.000,18.799
1142.000,18.795
1144.000,18.626
1146.000,18.798
1148.000,18.765
1150.000,18.637
1152.000,18.536
1154.000,18.814
1156.000,18.887
1158.000,18.522
1160.000,18.811
1162.000,18.742
1164.000,18.781
1166.000,18.930
1168.000,18.894
1170.000,18.844
1172.000,18.899
1174.000,18.870
1176.000,18.811
1178.000,18.854
1180.000,18.656
1182.000,18.759
1184.000,18.934
1186.000,18.831
1188.000,18.702
1190.000,18.928
1192.000,18.857
1194.000,18.875
1196.000,18.811
1198.000,18.757
1200.000,19.062
1202.000,18.820
1204.000,19.086
1206.000,18.784
1208.000,18.834
1210.000,18.898
1212.000,18.831
1214.000,18.868
1216.000,19.070
1218.000,18.966
1220.000,18.932
1222.000,19.029
1224.000,19.220
1226.000,19.148
1228.000,19.002
1230.000,19.258
1232.000,18.911
1234.000,19.082
1236.000,19.154
1238.000,19.128
1240.000,18.948
1242.000,18.918
1244.000,19.152
1246.000,19.137
1248.000,19.040
1250.000,19.194
1252.000,19.272
1254.000,19.135
1256.000,19.273
1258.000,19.035
1260.000,19.150
1262.000,19.171
1264.000,19.041
1266.000,19.269
1268.000,19.301
1270.000,19.375
1272.000,19.157
1274.000,19.081
1276.000,19.275
1278.000,19.397
1280.000,19.158
1282.000,19.167
1284.000,19.307
1286.000,19.113
1288.000,19.215
1290.000,19.310
1292.000,19.447
1294.000,19.227
1296.000,19.235
1298.000,19.166
1300.000,19.173
1302.000,19.232
1304.000,19.234
1306.000,19.488
1308.000,19.477
1310.000,19.508
1312.000,19.483
1314.000,19.273
1316.000,19.348
1318.000,19.297
1320.000,19.476
1322.000,19.362
1324.000,19.251
1326.000,19.421
1328.000,19.471
1330.000,19.354
1332.000,19.485
1334.000,19.403
1336.000,19.572
1338.000,19.676
1340.000,19.584
1342.000,19.420
1344.000,19.621
1346.000,19.395
1348.000,19.344
1350.000,19.480
1352.000,19.614
1354.000,19.678
1356.000,19.521
1358.000,19.672
1360.000,19.711
1362.000,19.423
1364.000,19.757
1366.000,19.728
1368.000,19.407
1370.000,19.621
1372.000,19.522
1374.000,19.400
1376.000,19.791
1378.000,19.587
1380.000,19.682
1382.000,19.782
1384.000,19.714
1386.000,19.697
1388.000,19.695
1390.000,19.508
1392.000,19.595
1394.000,19.759
1396.000,19.728
1398.000,19.766
1400.000,19.736
1402.000,19.628
1404.000,19.480
1406.000,19.533
1408.000,19.493
1410.000,19.859
1412.000,19.734
1414.000,19.598
1416.000,19.662
1418.000,19.632
1420.000,19.719
1422.000,19.525
1424.000,19.741
1426.000,19.767
1428.000,19.608
1430.000,19.553
1432.000,19.617
1434.000,19.896
1436.000,19.915
1438.000,19.869
1440.000,19.732
1442.000,19.953
1444.000,19.663
1446.000,19.753
1448.000,19.657
1450.000,19.610
1452.000,19.637
1454.000,19.765
1456.000,19.925
1458.000,19.900
1460.000,19.658
1462.000,19.632
1464.000,19.728
1466.000,19.681
1468.000,19.931
1470.000,19.851
1472.000,19.651
1474.000,19.779
1476.000,19.711
1478.000,19.872
1480.000,19.860
1482.000,19.757
1484.000,19.879
1486.000,20.016
1488.000,19.779
1490.000,19.750
1492.000,19.969
1494.000,19.980
1496.000,19.896
1498.000,19.723
1500.000,20.035
1502.000,20.060
1504.000,19.770
1506.000,20.064
1508.000,19.743
1510.000,20.084
1512.000,20.031
1514.000,19.791
1516.000,20.072
1518.000,19.952
1520.000,19.854
1522.000,19.848
1524.000,19.996
1526.000,19.780
1528.000,19.998
1530.000,20.109
1532.000,19.859
1534.000,19.827
1536.000,19.935
1538.000,19.967
1540.000,19.890
1542.000,20.001
1544.000,19.792
1546.000,19.937
1548.000,19.764
1550.000,19.883
1552.000,19.997
1554.000,19.991
1556.000,19.888
1558.000,19.882
1560.000,19.983
1562.000,20.109
1564.000,19.914
1566.000,19.946
1568.000,19.992
1570.000,19.980
1572.000,19.862
1574.000,20.043
1576.000,19.857
1578.000,19.994
1580.000,19.920
1582.000,20.026
1584.000,19.945
1586.000,19.785
1588.000,20.024
1590.000,19.807
1592.000,19.785
1594.000,20.062
1596.000,19.860
1598.000,20.178
1600.000,20.037
1602.000,20.099
1604.000,20.100
1606.000,19.887
1608.000,19.977
1610.000,20.041
1612.000,19.976
1614.000,19.965
1616.000,19.835
1618.000,20.021
1620.000,19.924
1622.000,20.149
1624.000,19.923
1626.000,19.882
1628.000,20.011
1630.000,19.853
1632.000,20.007
1634.000,19.819
1636.000,20.175
1638.000,20.006
1640.000,20.087
1642.000,19.838
1644.000,19.968
1646.000,20.095
1648.000,19.922
1650.000,20.173
1652.000,19.952
1654.000,20.067
1656.000,20.194
1658.000,20.029
1660.000,19.833
1662.000,19.827
1664.000,20.153
1666.000,20.112
1668.000,20.161
1670.000,20.070
1672.000,19.824
1674.000,20.048
1676.000,19.996
1678.000,20.085
1680.000,19.858
1682.000,19.925
1684.000,19.855
1686.000,20.085
1688.000,19.815
1690.000,19.920
1692.000,20.151
1694.000,19.830
1696.000,19.946
1698.000,19.889
1700.000,19.899
1702.000,19.997
1704.000,19.893
1706.000,19.875
1708.000,19.980
1710.000,20.115
1712.000,19.823
1714.000,19.907
1716.000,19.913
1718.000,19.911
1720.000,19.779
1722.000,19.951
1724.000,19.829
1726.000,20.108
1728.000,19.934
1730.000,19.990
1732.000,19.824
1734.000,20.062
1736.000,19.795
1738.000,19.994
1740.000,20.119
1742.000,20.150
1744.000,19.978
1746.000,20.146
1748.000,19.783
1750.000,19.951
1752.000,19.963
1754.000,19.908
1756.000,20.136
1758.000,19.974
1760.000,20.133
1762.000,19.841
1764.000,19.776
1766.000,19.911
1768.000,19.832
1770.000,20.098
1772.000,19.775
1774.000,19.916
1776.000,19.729
1778.000,19.760
1780.000,20.004
1782.000,19.838
1784.000,19.828
1786.000,20.093
1788.000,19.828
1790.000,20.069
1792.000,19.843
1794.000,20.055
1796.000,19.896
1798.000,19.741
1800.000,19.974
1802.000,19.778
1804.000,20.057
1806.000,19.858
1808.000,19.937
1810.000,19.846
1812.000,19.772
1814.000,19.770
1816.000,20.020
1818.000,20.049
1820.000,19.709
1822.000,20.022
