900.000,17.085
902.000,16.937
904.000,17.065
906.000,17.089
908.000,16.944
910.000,16.900
912.000,17.298
914.000,17.268
916.000,17.109
918.000,17.000
920.000,17.209
922.000,17.204
924.000,17.319
926.000,17.393
928.000,17.371
930.000,17.266
932.000,17.209
934.000,17.390
936.000,17.165
938.000,17.324
940.000,17.521
942.000,17.217
944.000,17.264
946.000,17.267
948.000,17.553
950.000,17.216
952.000,17.392
954.000,17.352
956.000,17.304
958.000,17.434
960.000,17.642
962.000,17.387
964.000,17.433
966.000,17.395
968.000,17.683
970.000,17.659
972.000,17.428
974.000,17.562
976.000,17.545
978.000,17.658
980.000,17.746
982.000,17.466
984.000,17.618
986.000,17.633
988.000,17.784
990.000,17.818
992.000,17.726
994.000,17.791
996.000,17.547
998.000,17.643
1000.000,17.701
1002.000,17.796
1004.000,17.638
1006.000,17.902
1008.000,17.849
1010.000,17.941
1012.000,17.774
1014.000,17.757
1016.000,17.958
1018.000,18.046
1020.000,18.055
1022.000,17.972
1024.000,17.769
1026.000,18.089
1028.000,17.798
1030.000,17.901
1032.000,17.805
1034.000,18.060
1036.000,18.147
1038.000,17.999
1040.000,17.909
1042.000,18.055
1044.000,17.918
1046.000,18.228
1048.000,18.133
1050.000,18.232
1052.000,18.016
1054.000,18.038
1056.000,18.252
1058.000,18.290
1060.000,18.176
1062.000,18.215
1064.000,18.291
1066.000,18.007
1068.000,18.035
1070.000,18.056
1072.000,18.300
1074.000,18.417
1076.000,18.364
1078.000,18.073
1080.000,18.087
1082.000,18.222
1084.000,18.137
1086.000,18.450
1088.000,18.412
1090.000,18.246
1092.000,18.383
1094.000,18.426
1096.000,18.292
1098.000,18.346
1100.000,18.417
1102.000,18.233
1104.000,18.414
1106.000,18.247
1108.000,18.323
1110.000,18.418
1112.000,18.480
1114.000,18.321
1116.000,18.569
1118.000,18.300
1120.000,18.624
1122.000,18.715
1124.000,18.477
1126.000,18.645
1128.000,18.420
1130.000,18.403
1132.000,18.583
1134.000,18.658
1136.000,18.799
1138.000,18.742
1140.000,18.602
1142.000,18.759
1144.000,18.614
1146.000,18.737
1148.000,18.694
1150.000,18.680
1152.000,18.836
1154.000,18.503
1156.000,18.573
1158.000,18.915
1160.000,18.605
1162.000,18.659
1164.000,18.807
1166.000,18.604
1168.000,18.800
1170.000,18.766
1172.000,18.895
1174.000,18.629
1176.000,18.985
1178.000,18.940
1180.000,18.702
1182.000,18.997
1184.000,18.699
1186.000,18.711
1188.000,18.951
1190.000,19.053
1192.000,18.954
1194.000,18.927
1196.000,19.075
1198.000,18.770
1200.000,18.741
1202.000,18.897
1204.000,18.945
1206.000,19.117
1208.000,18.914
1210.000,19.122
1212.000,19.150
1214.000,19.043
1216.000,18.982
1218.000,18.848
1220.000,19.051
1222.000,19.155
1224.000,18.845
1226.000,19.042
1228.000,19.223
1230.000,19.144
1232.000,19.003
1234.000,18.938
1236.000,18.984
1238.000,19.232
1240.000,19.170
1242.000,19.264
1244.000,19.191
1246.000,19.321
1248.000,19.125
1250.000,19.247
1252.000,19.277
1254.000,19.221
1256.000,19.130
1258.000,19.219
1260.000,19.143
1262.000,19.298
1264.000,19.129
1266.000,19.032
1268.000,19.129
1270.000,19.364
1272.000,19.082
1274.000,19.186
1276.000,19.069
1278.000,19.419
1280.000,19.081
1282.000,19.275
1284.000,19.372
1286.000,19.348
1288.000,19.166
1290.000,19.464
1292.000,19.445
1294.000,19.361
1296.000,19.414
1298.000,19.340
1300.000,19.403
1302.000,19.352
1304.000,19.467
1306.000,19.511
1308.000,19.231
1310.000,19.447
1312.000,19.204
1314.000,19.519
1316.000,19.440
1318.000,19.284
1320.000,19.603
1322.000,19.297
1324.000,19.294
1326.000,19.367
1328.000,19.572
1330.000,19.434
1332.000,19.378
1334.000,19.482
1336.000,19.334
